timestamp	from_account	to_account	amount	location	is_fraud
2025-06-03 08:43:53	73571216	74319034	499254	DE	0
2025-06-03 08:38:53	46548155	54270811	359943	DE	0
2025-06-03 08:22:44	75424452	13106543	224818	PL	0
2025-06-03 08:30:01	79746466	38900439	480484	DE	0
2025-06-03 08:26:34	20773261	34237352	278456	PL	0
2025-06-03 08:53:46	16766882	93682324	423881	DE	0
2025-06-03 08:26:34	28797944	69486031	200388	HU	0
2025-06-03 08:50:21	91044722	56567762	454816	RO	0
2025-06-03 08:19:29	13821434	17341292	907877	HU	0
2025-06-03 08:19:15	25777244	46767565	415565	DE	0
2025-06-03 08:02:00	57428241	87186893	722651	SK	0
2025-06-03 08:35:45	88180108	34268890	640176	PL	0
2025-06-03 08:45:24	15580599	67448490	168076350	SK	1
2025-06-03 08:39:51	16433827	57203845	506122	PL	0
2025-06-03 08:15:45	52089343	71561238	1723667	PL	1
2025-06-03 08:09:24	10810381	31130569	740569	PL	0
2025-06-03 08:46:04	91071032	65860772	928098	RO	0
2025-06-03 08:10:47	35036951	49822302	230752	HU	0
2025-06-03 08:51:14	55592917	50563902	812493	HU	0
2025-06-03 08:40:36	90975258	79285160	738350	RO	0
2025-06-03 08:08:45	65779838	75461431	397503	RO	0
2025-06-03 08:53:44	85826256	41756943	259144	RO	0
2025-06-03 08:00:48	66150000	93764164	301950	RO	0
2025-06-03 08:24:47	21602558	43254149	3009508	SK	1
2025-06-03 08:31:30	52704706	99527648	91745	RO	0
2025-06-03 08:47:49	97589282	45416052	530136	DE	0
2025-06-03 08:38:27	44198800	84096790	586992	DE	0
2025-06-03 08:54:14	73938857	60349652	206734	RO	0
2025-06-03 08:31:41	46851351	22414883	295409	DE	0
2025-06-03 08:13:29	27101422	18252111	167412	SK	0
2025-06-03 08:36:37	62415146	78456283	3243735	PL	1
2025-06-03 08:44:25	35361415	31506903	829638	DE	0
2025-06-03 08:57:53	72374229	25163413	39335718	HU	1
2025-06-03 08:53:59	95499332	21503048	262350	DE	0
2025-06-03 08:36:01	75243129	64331328	527714	RO	0
2025-06-03 08:49:10	74901711	59913970	861897	DE	0
2025-06-03 08:34:11	34677293	70072136	4055301	RO	1
2025-06-03 08:14:31	73647468	93226718	115479	HU	0
2025-06-03 08:01:21	51466106	25265149	394778	DE	0
2025-06-03 08:30:55	18657087	68157736	730111	RO	0
2025-06-03 08:10:21	85427859	66131054	271109	DE	0
2025-06-03 08:19:00	46227818	44683183	802793	RO	0
2025-06-03 08:56:47	86688268	69418006	775104	PL	0
2025-06-03 08:47:03	85472298	75487791	460410	PL	0
2025-06-03 08:44:08	12911156	14501046	570567	SK	0
2025-06-03 08:27:11	50284734	94844531	623662	DE	0
2025-06-03 08:12:50	13763946	26179230	286589	DE	0
2025-06-03 08:22:53	90645310	36278124	29067581	RO	1
2025-06-03 08:50:07	84444196	48426575	756508	PL	0
2025-06-03 08:01:50	79083878	40809765	578189	HU	0
2025-06-03 08:50:03	20262662	76657663	194201	PL	0
2025-06-03 08:31:04	76061974	99440870	177749	PL	0
2025-06-03 08:28:06	42606626	49636007	381730	DE	0
2025-06-03 08:07:41	28782404	76331289	50553	SK	0
2025-06-03 08:47:30	54651259	82747771	723730	PL	0
2025-06-03 08:14:53	60668328	12141143	323309	RO	0
2025-06-03 08:12:39	76996033	65935749	949010	PL	0
2025-06-03 08:49:52	14660101	37710594	652736	RO	0
2025-06-03 08:11:15	35148841	43009590	656549	RO	0
2025-06-03 08:09:58	50955998	11447455	604159	HU	0
2025-06-03 08:45:10	94737461	33714534	912497	DE	0
2025-06-03 08:39:54	45790151	37526291	44695	DE	0
2025-06-03 08:52:51	54214909	18317276	648944	DE	0
2025-06-03 08:19:51	73518900	53732575	172879	RO	0
2025-06-03 08:08:54	74082001	62326667	376559	PL	0
2025-06-03 08:51:51	21117874	40514094	336394	RO	0
2025-06-03 08:03:00	94237041	41060246	597861	RO	0
2025-06-03 08:09:19	51283857	63662749	2869332	HU	1
2025-06-03 08:27:52	25459976	76636441	160061	HU	0
2025-06-03 08:05:13	59226981	79366116	115132	RO	0
2025-06-03 08:05:42	49683027	73147720	563266	HU	0
2025-06-03 08:38:20	19998203	32341646	140240	PL	0
2025-06-03 08:43:24	72081617	89300679	305771	SK	0
2025-06-03 08:03:06	60645684	37831352	3327625	HU	1
2025-06-03 08:40:35	68301082	97134200	194602	DE	0
2025-06-03 08:34:43	10582959	56056278	543919	DE	0
2025-06-03 08:42:02	58261292	36957063	7009076	RO	1
2025-06-03 08:17:29	87371314	90328003	174772	HU	0
2025-06-03 08:15:10	83294413	64377288	388878	PL	0
2025-06-03 08:15:14	83444552	31926056	403493	RO	0
2025-06-03 08:45:01	13569452	59145711	217606	DE	0
2025-06-03 08:08:26	63649441	68665262	895345	PL	0
2025-06-03 08:03:36	25020712	81286719	299938	DE	0
2025-06-03 08:49:06	21976044	79006816	787379	PL	0
2025-06-03 08:43:57	61176873	99369869	720565	PL	0
2025-06-03 08:46:10	80871766	35010336	547384	HU	0
2025-06-03 08:20:35	24148585	18018616	1107794	RO	1
2025-06-03 08:16:23	62171043	60845820	334547	HU	0
2025-06-03 08:42:55	14159527	51760441	920280	PL	0
2025-06-03 08:18:54	73540789	58777056	503420	HU	0
2025-06-03 08:40:44	88618395	55048302	485161	SK	0
2025-06-03 08:38:30	32445714	82601578	835684	DE	0
2025-06-03 08:47:51	97929987	99217417	609016	DE	0
2025-06-03 08:17:36	73075631	97496070	555126	PL	0
2025-06-03 08:22:13	46578093	13953498	812499	HU	0
2025-06-03 08:16:14	29059445	54414485	769558	PL	0
2025-06-03 08:20:29	89285480	22655349	38148	SK	0
2025-06-03 08:01:39	36840273	54227238	1917172	RO	1
2025-06-03 08:22:31	74789745	78522087	418346	RO	0
2025-06-03 08:14:39	28469038	33248998	697179	HU	0
2025-06-03 08:48:07	69874766	24273848	997396	PL	0
2025-06-03 08:53:55	80214190	76192416	580982	DE	0
2025-06-03 08:38:22	57169459	46690003	470880	PL	0
2025-06-03 08:01:07	39517833	84569393	348856	SK	0
2025-06-03 08:54:40	14948093	56531627	213386	PL	0
2025-06-03 08:16:59	51610007	96798983	62180	RO	0
2025-06-03 08:04:18	84472401	28659781	196878	HU	0
2025-06-03 08:50:49	91319662	39266497	4507028	PL	1
2025-06-03 08:44:29	95315428	59857890	865430	SK	0
2025-06-03 08:32:24	36350141	94465493	582214	PL	0
2025-06-03 08:47:25	80940909	62771776	705508	SK	0
2025-06-03 08:53:11	50701275	49422782	489841	RO	0
2025-06-03 08:28:01	59405099	69360728	3559790	RO	1
2025-06-03 08:43:01	50928455	85448813	37300292	PL	1
2025-06-03 08:24:20	17334367	14697760	4114944	PL	1
2025-06-03 08:51:10	41400555	76870348	654183	SK	0
2025-06-03 08:31:50	89845926	22341044	412518	RO	0
2025-06-03 08:08:35	92189819	71310077	4307226	SK	1
2025-06-03 08:57:51	76032169	80306511	3481517	DE	1
2025-06-03 08:36:29	47468758	13092451	485823	RO	0
2025-06-03 08:41:18	93523993	44436239	279274	SK	0
2025-06-03 08:51:55	49525646	94499700	240347	DE	0
2025-06-03 08:21:25	31689656	21346227	27981906	SK	1
2025-06-03 08:58:56	26044368	40545832	2468752	HU	1
2025-06-03 08:09:26	89238126	67190540	416491	PL	0
2025-06-03 08:08:44	63584060	45890179	111226	HU	0
2025-06-03 08:50:51	84812189	12625187	818324	SK	0
2025-06-03 08:27:17	47225666	65834890	680520	PL	0
2025-06-03 08:00:52	10882828	29020397	2497998	HU	1
2025-06-03 08:42:39	39287416	19413563	1271705	RO	1
2025-06-03 08:07:00	98656531	23210704	668552	RO	0
2025-06-03 08:39:40	55848576	66464785	514137	PL	0
2025-06-03 08:48:35	25084534	30293726	856882	PL	0
2025-06-03 08:33:36	30328652	21064736	247643	RO	0
2025-06-03 08:54:07	22753276	43426174	343436	SK	0
2025-06-03 08:05:06	16465488	89320079	245515	SK	0
2025-06-03 08:13:10	43307336	91000793	697572	DE	0
2025-06-03 08:11:48	60217669	92632186	119228	DE	0
2025-06-03 08:46:20	30306699	12195305	393761	RO	0
2025-06-03 08:23:07	73227158	84689109	727526	PL	0
2025-06-03 08:13:17	43544054	91216436	739972	RO	0
2025-06-03 08:16:14	14634446	68843935	62456	DE	0
2025-06-03 08:14:50	93304704	64614647	128622	PL	0
2025-06-03 08:42:11	87310575	72913484	609114	PL	0
2025-06-03 08:34:02	24989031	74762821	462144	DE	0
2025-06-03 08:41:24	44200426	33734789	869439	HU	0
2025-06-03 08:46:42	52721993	14823288	736729	HU	0
2025-06-03 08:17:50	78619114	73410628	579415	PL	0
2025-06-03 08:59:46	40310199	28841948	211563	PL	0
2025-06-03 08:35:02	39781680	99881476	672774	SK	0
2025-06-03 08:07:13	84881786	35743719	64402	HU	0
2025-06-03 08:38:55	95336531	99845463	424426	DE	0
2025-06-03 08:06:13	34026394	29124971	431746	PL	0
2025-06-03 08:24:58	45457715	48982981	239129	RO	0
2025-06-03 08:20:37	41482077	50858996	115650	DE	0
2025-06-03 08:25:43	42143654	84714120	185634	DE	0
2025-06-03 08:07:55	42272306	20569224	59906	HU	0
2025-06-03 08:57:31	68553050	57848818	576562	SK	0
2025-06-03 08:31:29	44022065	46620539	985510	DE	0
2025-06-03 08:53:25	26503792	83814709	201652	PL	0
2025-06-03 08:24:44	12159754	48905040	84949862	HU	1
2025-06-03 08:47:42	39024025	85406423	977161	DE	0
2025-06-03 08:48:28	94473497	22756945	184535	SK	0
2025-06-03 08:10:22	62629102	54368664	359624	RO	0
2025-06-03 08:34:21	81093594	75445953	444096	RO	0
2025-06-03 08:47:27	85647605	75869546	572064	DE	0
2025-06-03 08:00:21	78359224	68450210	701910	RO	0
2025-06-03 08:07:20	75664427	48803597	820070	SK	0
2025-06-03 08:42:50	83122382	13156744	404407	SK	0
2025-06-03 08:31:55	35684213	35065839	991424	DE	0
2025-06-03 08:13:11	64416257	27191911	384898	PL	0
2025-06-03 08:36:39	80694156	25836633	707472	DE	0
2025-06-03 08:59:43	12795129	78515407	51136	RO	0
2025-06-03 08:10:42	55978207	89261613	122326	RO	0
2025-06-03 08:02:59	47517487	50322802	695039	HU	0
2025-06-03 08:25:15	88394813	99482155	107908	SK	0
2025-06-03 08:52:03	54984392	54889262	175876	SK	0
2025-06-03 08:58:30	34368376	29469375	101610	DE	0
2025-06-03 08:12:32	89306830	97769920	413158	SK	0
2025-06-03 08:40:29	80999800	25788135	922046	DE	0
2025-06-03 08:23:22	36457946	28879481	38054	SK	0
2025-06-03 08:15:37	70130574	51729779	172983708	HU	1
2025-06-03 08:26:31	35963163	71739289	978627	RO	0
2025-06-03 08:24:23	15359639	99433321	120510	HU	0
2025-06-03 08:35:22	44211139	84412844	655868	HU	0
2025-06-03 08:53:31	38519677	16543235	288147	HU	0
2025-06-03 08:37:52	91725638	54433507	2874505	RO	1
2025-06-03 08:20:15	78082837	21574465	963221	DE	0
2025-06-03 08:40:48	27077710	37826197	41981	SK	0
2025-06-03 08:18:15	29297886	29497649	787736	DE	0
2025-06-03 08:55:56	66812186	17102516	11751	HU	0
2025-06-03 08:06:06	52577484	87797026	630210	PL	0
2025-06-03 08:53:43	58665167	43420522	861029	RO	0
2025-06-03 08:03:55	34310552	14677669	673626	RO	0
2025-06-03 08:49:08	77179600	42153952	768363	SK	0
2025-06-03 08:01:12	90035040	64482300	687916	PL	0
2025-06-03 08:56:11	75945456	40248590	24740	SK	0
2025-06-03 08:36:06	91421290	70771732	441020	DE	0
2025-06-03 08:57:47	93654626	34903958	46666	SK	0
2025-06-03 08:33:55	53833897	56229614	916532	HU	0
2025-06-03 08:57:09	88983504	97868202	39788	HU	0
2025-06-03 08:36:30	28638766	19622321	406006	SK	0
2025-06-03 08:26:23	80605122	49776097	940763	RO	0
2025-06-03 08:13:32	38250783	15679675	992908	DE	0
2025-06-03 08:24:06	57577628	18744926	745972	SK	0
2025-06-03 08:43:37	45233068	98830714	734515	DE	0
2025-06-03 08:06:05	99502321	97525478	542471	PL	0
2025-06-03 08:14:28	11250791	21995611	356294	RO	0
2025-06-03 08:47:17	31365767	50142675	286354	PL	0
2025-06-03 08:06:07	41023878	53844699	130355	SK	0
2025-06-03 08:34:10	80432279	90143647	1049800	SK	1
2025-06-03 08:34:56	13188234	74756803	816705	DE	0
2025-06-03 08:52:53	67018708	53194361	2055595	RO	1
2025-06-03 08:03:48	49744993	39777204	28560	PL	0
2025-06-03 08:48:21	78195631	99792302	871185	HU	0
2025-06-03 08:41:45	40845281	30763908	251037	DE	0
2025-06-03 08:17:31	88025374	81840917	997023	PL	0
2025-06-03 08:03:57	93002540	89126917	941857	PL	0
2025-06-03 08:51:33	19468218	41617060	395140	HU	0
2025-06-03 08:05:47	79160790	93718874	4109046	HU	1
2025-06-03 08:11:58	82169101	65554862	485547	HU	0
2025-06-03 08:38:40	51081200	80134167	774369	SK	0
2025-06-03 08:31:34	72406155	66947134	2011644	RO	1
2025-06-03 08:46:49	99519590	40349290	753209	HU	0
2025-06-03 08:07:46	38444566	92333833	508119	DE	0
2025-06-03 08:39:05	11132561	11408144	752316	DE	0
2025-06-03 08:54:06	22972834	97831232	316406	SK	0
2025-06-03 08:40:42	40205230	55570072	3862604	HU	1
2025-06-03 08:12:42	66103070	28505342	203353	PL	0
2025-06-03 08:50:07	96242688	21582873	788337	HU	0
2025-06-03 08:49:23	68042888	58045770	605262	PL	0
2025-06-03 08:31:21	53391739	19056126	104882301	SK	1
2025-06-03 08:54:00	52951327	52319149	119718	RO	0
2025-06-03 08:09:43	12877129	99551590	694254	HU	0
2025-06-03 08:20:36	39314700	19653574	659489	PL	0
2025-06-03 08:43:32	50928455	64865244	61003	DE	0
2025-06-03 08:23:49	17899473	70500811	242638	SK	0
2025-06-03 08:35:32	44340745	81308810	620400	HU	0
2025-06-03 08:28:57	31650305	65471977	322609	HU	0
2025-06-03 08:55:41	73533148	57094903	1705103	HU	1
2025-06-03 08:06:05	35212371	32454235	721239	PL	0
2025-06-03 08:34:28	78779793	49186902	985568	DE	0
2025-06-03 08:23:35	16248020	96915058	99395857	HU	1
2025-06-03 08:59:44	40082041	13945608	990357	SK	0
2025-06-03 08:26:24	30409538	50075171	435553	SK	0
2025-06-03 08:57:59	71180644	11905843	12924	PL	0
2025-06-03 08:42:31	79569808	32127012	505332	DE	0
2025-06-03 08:58:24	26347260	46698180	713538	RO	0
2025-06-03 08:02:01	38295533	76000450	161650	HU	0
2025-06-03 08:09:39	44349836	70776011	25599866	SK	1
2025-06-03 08:23:08	14822809	12772582	241483	RO	0
2025-06-03 08:42:51	61433909	13751503	508599	PL	0
2025-06-03 08:10:38	22512353	21702687	492643	RO	0
2025-06-03 08:25:54	63996167	53142799	795860	HU	0
2025-06-03 08:34:17	77610055	36196726	3767228	HU	1
2025-06-03 08:37:07	26003717	14865494	750879	SK	0
2025-06-03 08:05:58	13917829	41404082	944304	SK	0
2025-06-03 08:40:35	40813334	80173901	724289	HU	0
2025-06-03 08:19:08	50569980	81624195	362147	PL	0
2025-06-03 08:37:14	14500004	38276313	907090	RO	0
2025-06-03 08:41:42	39983232	70024994	4339830	DE	1
2025-06-03 08:55:49	11182699	40329223	285229	DE	0
2025-06-03 08:49:06	59657285	58174628	833436	PL	0
2025-06-03 08:24:47	15330508	10626126	130656657	PL	1
2025-06-03 08:44:02	87473851	48716621	283704	SK	0
2025-06-03 08:09:11	16719266	67261452	745513	HU	0
2025-06-03 08:58:30	31872982	46121233	432767	SK	0
2025-06-03 08:56:06	90194178	62495066	334281	RO	0
2025-06-03 08:58:32	62110782	91375824	687241	DE	0
2025-06-03 08:25:58	82530377	49131264	898139	HU	0
2025-06-03 08:41:51	42824849	37449263	969977	PL	0
2025-06-03 08:26:07	48254109	89656689	314434	HU	0
2025-06-03 08:41:34	87528865	30189813	769464	DE	0
2025-06-03 08:42:02	88462635	45403339	574260	SK	0
2025-06-03 08:10:15	11033387	15718853	104538	HU	0
2025-06-03 08:15:52	30117475	24259291	170864	PL	0
2025-06-03 08:41:10	45281302	23953722	146468456	SK	1
2025-06-03 08:43:49	71640890	86012716	43247	RO	0
2025-06-03 08:06:19	38915280	13322780	874657	RO	0
2025-06-03 08:38:35	26293965	10276016	3793957	RO	1
2025-06-03 08:56:49	58713260	64551318	2274773	DE	1
2025-06-03 08:22:50	24984620	94575329	335418	HU	0
2025-06-03 08:24:53	65768358	42656523	102935	DE	0
2025-06-03 08:09:08	65779838	68244814	602874	HU	0
2025-06-03 08:24:46	92328893	99266901	750155	PL	0
2025-06-03 08:53:10	67599559	34162783	541331	DE	0
2025-06-03 08:58:22	41680012	60486150	810382	RO	0
2025-06-03 08:37:27	53907522	87292470	915319	RO	0
2025-06-03 08:06:58	59176861	12645337	106638	HU	0
2025-06-03 08:40:43	90516959	90566654	47825	HU	0
2025-06-03 08:04:03	23780203	72808124	743545	PL	0
2025-06-03 08:09:51	66555374	10975987	506677	RO	0
2025-06-03 08:03:28	71904141	19667660	607511	HU	0
2025-06-03 08:43:52	77576216	40947867	448728	RO	0
2025-06-03 08:21:40	71998250	11982487	50869	PL	0
2025-06-03 08:59:11	40103334	28308657	198330982	DE	1
2025-06-03 08:16:25	37489101	24458877	687469	DE	0
2025-06-03 08:59:11	50538134	39177654	926604	SK	0
2025-06-03 08:16:31	51341686	67533054	448324	RO	0
2025-06-03 08:06:12	49301837	98146940	185177	HU	0
2025-06-03 08:31:30	26292407	78742365	421745	RO	0
2025-06-03 08:49:39	37255265	67400778	421859	PL	0
2025-06-03 08:56:37	24774442	85042449	167090	RO	0
2025-06-03 08:28:58	52230479	33555843	330011	DE	0
2025-06-03 08:02:07	87680776	29878744	499040	HU	0
2025-06-03 08:10:16	81293323	43241617	705966	PL	0
2025-06-03 08:43:34	63896613	24453822	12542562	SK	1
2025-06-03 08:04:34	39133526	70335379	846082	HU	0
2025-06-03 08:10:53	50140125	64300683	339857	PL	0
2025-06-03 08:39:31	41328661	31268650	355602	SK	0
2025-06-03 08:39:27	69545009	74550320	294740	SK	0
2025-06-03 08:27:11	92102817	95735545	107445	PL	0
2025-06-03 08:56:44	92418433	23144022	603783	DE	0
2025-06-03 08:03:34	62256194	67818493	4191770	RO	1
2025-06-03 08:15:58	77403845	21747483	2431301	DE	1
2025-06-03 08:46:16	28530147	62492175	140324796	DE	1
2025-06-03 08:28:36	86583105	69414453	649632	PL	0
2025-06-03 08:14:25	43248828	50653002	167479358	PL	1
2025-06-03 08:15:00	63500964	53070874	98321010	RO	1
2025-06-03 08:25:07	45846199	10056184	932350	HU	0
2025-06-03 08:02:23	75755432	94150050	678159	HU	0
2025-06-03 08:22:23	51955780	24681735	41216	DE	0
2025-06-03 08:18:55	26824894	88992426	548970	HU	0
2025-06-03 08:32:06	55317803	22913245	769195	HU	0
2025-06-03 08:11:06	15812563	86727535	591323	DE	0
2025-06-03 08:48:58	15825929	28626639	310994	HU	0
2025-06-03 08:44:45	19391901	32830653	68865	HU	0
2025-06-03 08:51:14	81635620	35526597	346090	RO	0
2025-06-03 08:54:52	89988495	52297508	143589	HU	0
2025-06-03 08:23:53	75422505	10165291	291282	PL	0
2025-06-03 08:15:29	29365242	71253840	707013	HU	0
2025-06-03 08:08:17	27717501	82688354	1717502	RO	1
2025-06-03 08:32:25	53128849	74820830	655921	DE	0
2025-06-03 08:10:02	74188573	86738057	939428	DE	0
2025-06-03 08:35:33	93997323	84805530	386247	RO	0
2025-06-03 08:25:20	85588636	96758334	804496	DE	0
2025-06-03 08:41:11	72612131	90226310	154667	SK	0
2025-06-03 08:13:48	82484394	74482292	769394	HU	0
2025-06-03 08:00:20	22911250	97994468	480490	HU	0
2025-06-03 08:42:37	53900642	76672199	636353	PL	0
2025-06-03 08:44:10	97663453	30668407	875050	DE	0
2025-06-03 08:26:30	29250539	54592458	241099	HU	0
2025-06-03 08:03:07	31441062	34598576	578976	RO	0
2025-06-03 08:59:36	64510855	50154016	280458	DE	0
2025-06-03 08:53:54	80240474	98477261	305668	PL	0
2025-06-03 08:14:11	90276336	19249310	465020	SK	0
2025-06-03 08:19:22	42751918	53610682	231663	PL	0
2025-06-03 08:45:03	91237186	99999807	714250	SK	0
2025-06-03 08:31:09	64630453	16358252	121517	RO	0
2025-06-03 08:44:34	55024500	82759123	326921	HU	0
2025-06-03 08:38:42	13567348	79308044	750240	RO	0
2025-06-03 08:41:12	50691210	96344568	754180	PL	0
2025-06-03 08:46:24	55848941	54921732	4602274	RO	1
2025-06-03 08:24:47	64062390	56074311	322816	HU	0
2025-06-03 08:46:54	42931685	20357719	127358	PL	0
2025-06-03 08:41:47	24245951	55060741	24378	HU	0
2025-06-03 08:34:21	28686631	72307161	11911	HU	0
2025-06-03 08:17:24	91727768	74591051	232364	RO	0
2025-06-03 08:08:31	51692672	14811975	4838943	PL	1
2025-06-03 08:55:24	28562179	98602287	418566	PL	0
2025-06-03 08:47:54	68365310	30265270	527051	DE	0
2025-06-03 08:49:07	59324740	65684248	26149	PL	0
2025-06-03 08:01:37	66598796	58921258	560955	PL	0
2025-06-03 08:15:07	67138474	12041439	414818	DE	0
2025-06-03 08:08:06	66293584	36353878	188032	SK	0
2025-06-03 08:33:47	96902053	29184518	3850829	SK	1
2025-06-03 08:13:02	63688670	85564007	343107	SK	0
2025-06-03 08:59:09	32839965	62018551	489389	RO	0
2025-06-03 08:21:17	31214713	65394115	398159	RO	0
2025-06-03 08:26:52	85435961	99210269	987143	SK	0
2025-06-03 08:29:30	48266940	82652769	633279	DE	0
2025-06-03 08:06:48	88117397	57911802	3875538	PL	1
2025-06-03 08:18:03	39750613	51977401	605069	SK	0
2025-06-03 08:12:56	86660531	79227934	946369	RO	0
2025-06-03 08:18:46	16461411	18441966	959743	RO	0
2025-06-03 08:50:55	96448114	22914935	536444	DE	0
2025-06-03 08:26:04	81274788	92531746	228913	PL	0
2025-06-03 08:03:51	46463096	21988160	3600461	RO	1
2025-06-03 08:34:14	34894151	40773277	605684	PL	0
2025-06-03 08:50:44	12400938	51933452	266728	SK	0
2025-06-03 08:14:49	37860319	69783394	669772	PL	0
2025-06-03 08:38:37	75656718	61048557	561817	HU	0
2025-06-03 08:05:54	65752707	62678138	138202	SK	0
2025-06-03 08:11:17	69773445	37212287	90757	DE	0
2025-06-03 08:08:12	93287544	98434412	668963	DE	0
2025-06-03 08:33:35	82969391	82469985	2357620	RO	1
2025-06-03 08:13:30	67323767	45746510	229425	PL	0
2025-06-03 08:56:15	72132778	31518154	746235	SK	0
2025-06-03 08:20:15	89712642	26566111	682290	HU	0
2025-06-03 08:52:08	30452985	48587023	617232	HU	0
2025-06-03 08:04:31	56036757	43450124	12388	SK	0
2025-06-03 08:49:12	18115249	50997022	623829	DE	0
2025-06-03 08:41:44	82758993	31250770	732674	DE	0
2025-06-03 08:59:40	40363948	26145920	81987	HU	0
2025-06-03 08:01:15	24134670	26935745	487997	HU	0
2025-06-03 08:13:38	49032961	98977654	71433670	PL	1
2025-06-03 08:49:11	96221337	26600428	4552797	HU	1
2025-06-03 08:44:39	42171738	11480571	2304006	HU	1
2025-06-03 08:46:48	40296715	12652063	436839	SK	0
2025-06-03 08:47:06	97218877	68625801	533672	HU	0
2025-06-03 08:20:27	46337225	55854273	661052	DE	0
2025-06-03 08:51:26	98147475	85208580	743291	HU	0
2025-06-03 08:29:53	97413444	69387635	224606	DE	0
2025-06-03 08:44:22	45333857	74149611	628185	DE	0
2025-06-03 08:06:53	92819033	27510745	292278	RO	0
2025-06-03 08:54:21	71581791	19727780	471751	PL	0
2025-06-03 08:18:54	73781609	80511230	221792	SK	0
2025-06-03 08:43:46	99543032	35718432	940823	PL	0
2025-06-03 08:22:10	92413229	39256966	615793	RO	0
2025-06-03 08:29:38	65542229	27722022	457851	SK	0
2025-06-03 08:58:28	81637733	65540520	498203	RO	0
2025-06-03 08:22:55	99344357	85830503	751740	SK	0
2025-06-03 08:32:09	35948187	87260830	713698	HU	0
2025-06-03 08:22:31	13568160	13337026	938065	SK	0
2025-06-03 08:36:29	15754888	50070238	524187	PL	0
2025-06-03 08:37:55	95666125	71752556	1324725	RO	1
2025-06-03 08:28:32	81236491	68674321	955498	HU	0
2025-06-03 08:47:19	90374408	66159849	36812986	SK	1
2025-06-03 08:00:10	11140266	38375644	14104	RO	0
2025-06-03 08:31:43	66277052	24822225	564480	HU	0
2025-06-03 08:45:33	15009308	72752737	46007476	HU	1
2025-06-03 08:44:25	40238991	89388905	527609	HU	0
2025-06-03 08:46:50	43600224	18110605	857689	PL	0
2025-06-03 08:22:44	13492743	46143676	4957841	SK	1
2025-06-03 08:51:58	70781193	41091323	170921	SK	0
2025-06-03 08:58:41	48007257	15811994	378229	HU	0
2025-06-03 08:07:46	12154217	95879188	691764	PL	0
2025-06-03 08:51:15	93509876	67807167	934212	DE	0
2025-06-03 08:41:52	56722626	59702189	989363	PL	0
2025-06-03 08:04:05	54142694	96386100	735765	SK	0
2025-06-03 08:36:53	99271785	14361459	429605	PL	0
2025-06-03 08:29:15	29804372	74485280	59919	PL	0
2025-06-03 08:55:53	85700943	71224777	51416	HU	0
2025-06-03 08:23:31	14673141	30971709	4594898	PL	1
2025-06-03 08:46:16	25594207	45200254	485563	HU	0
2025-06-03 08:39:06	25933152	67726418	298868	DE	0
2025-06-03 08:20:31	92944259	41022732	803365	DE	0
2025-06-03 08:03:07	64760382	27729869	540885	DE	0
2025-06-03 08:06:49	83098142	70942002	542606	PL	0
2025-06-03 08:00:35	81292532	13014712	1999069	PL	1
2025-06-03 08:08:15	87625583	20364937	197425	PL	0
2025-06-03 08:36:18	59732488	63635673	686733	PL	0
2025-06-03 08:44:10	21501776	93488391	87549	HU	0
2025-06-03 08:12:14	74813671	55572982	793410	SK	0
2025-06-03 08:59:48	52187511	58835961	989402	RO	0
2025-06-03 08:02:23	99887058	88363942	180591	HU	0
2025-06-03 08:19:00	77746770	10949926	480958	RO	0
2025-06-03 08:06:13	23555918	96937141	450505	DE	0
2025-06-03 08:21:13	50558115	13589957	338349	HU	0
2025-06-03 08:20:14	35056423	88152013	332999	HU	0
2025-06-03 08:23:54	10627282	67637951	308361	HU	0
2025-06-03 08:33:57	59678439	29603349	2832938	RO	1
2025-06-03 08:38:42	69056402	11327270	703868	HU	0
2025-06-03 08:00:48	14310124	75257605	43242158	DE	1
2025-06-03 08:43:23	65111288	61384026	260353	SK	0
2025-06-03 08:21:21	14253411	63593523	224852	SK	0
2025-06-03 08:06:27	15007179	47631005	696897	DE	0
2025-06-03 08:21:30	10430983	35899662	849556	PL	0
2025-06-03 08:19:01	14387400	59610584	494721	SK	0
2025-06-03 08:36:01	82997985	29732363	368463	HU	0
2025-06-03 08:00:09	26811390	58195260	47081	HU	0
2025-06-03 08:22:21	89938038	40646843	495291	SK	0
2025-06-03 08:19:39	20625801	87103132	415510	SK	0
2025-06-03 08:03:13	52479405	35953116	773794	RO	0
2025-06-03 08:46:36	29537383	50561726	719389	PL	0
2025-06-03 08:31:35	30334271	38369240	669879	SK	0
2025-06-03 08:15:38	24536498	49902037	290548	DE	0
2025-06-03 08:16:52	17695325	41711337	599628	DE	0
2025-06-03 08:23:12	42216528	62902219	188464	SK	0
2025-06-03 08:59:22	86945010	27125846	230152	HU	0
2025-06-03 08:39:17	30902603	21527484	63213455	HU	1
2025-06-03 08:42:54	47798047	86876578	186364	HU	0
2025-06-03 08:38:03	44852981	14407015	531564	DE	0
2025-06-03 08:42:17	74470681	16062890	324820	HU	0
2025-06-03 08:41:26	80581426	51930094	844578	PL	0
2025-06-03 08:46:16	83886837	29308499	573074	SK	0
2025-06-03 08:37:50	46233883	83510367	1516593	HU	1
2025-06-03 08:15:17	97264011	80293621	698443	PL	0
2025-06-03 08:56:03	68936884	38598092	247842	SK	0
